Index of Gen, I#1: Average AdditionProb of Gen, Average SubstractionProb of Gen, Average SubstitutionProb of Gen, I#2: Average AdditionProb of Gen, Average SubstractionProb of Gen, Average SubstitutionProb of Gen, 
42227, , , , 0.0299093,0.0400913,0.0454618,
42228, , , , 0.0293509,0.040619,0.0336373,
42229, , , , 0.022948,0.0443475,0.0328101,
42230, , , , 0.0137117,0.0496755,0.0331852,
42231, , , , 0.0131304,0.0494044,0.0333855,
42232, , , , 0.0144902,0.0491615,0.0329014,
42233, , , , 0.0138835,0.0498527,0.0325489,
42234, , , , 0.0129679,0.0500522,0.0326061,
42235, , , , 0.0142341,0.0496688,0.0332924,
42236, , , , 0.0191306,0.0497204,0.0327093,
42237, , , , 0.0193397,0.0498155,0.032217,
42238, , , , 0.0193668,0.0498059,0.0327512,
42239, , , , 0.0254481,0.049907,0.0332716,
42240, , , , 0.0410976,0.0504761,0.0402872,
42241, , , , 0.0216006,0.049966,0.0330375,
42242, , , , 0.0198564,0.0596066,0.0328809,
42243, , , , 0.0196249,0.0607071,0.0434702,
42244, , , , 0.0192647,0.0614989,0.0343968,
42245, , , , 0.0196481,0.0604522,0.0335129,
42246, , , , 0.0204645,0.0625928,0.0348032,
42247, , , , 0.0311244,0.0607631,0.0331567,
42248, , , , 0.0275318,0.0608203,0.0332635,
42249, , , , 0.0286241,0.0608079,0.0329949,
42250, , , , 0.0331311,0.0603571,0.0335905,
42251, , , , 0.0336579,0.0601672,0.0326225,
42252, , , , 0.0338624,0.0607258,0.0321823,
42253, , , , 0.0271906,0.0599296,0.0327965,
42254, , , , 0.0341062,0.0585341,0.034036,
42255, , , , 0.0340211,0.0489112,0.0326437,
42256, , , , 0.0308521,0.0561229,0.0324502,
42257, , , , 0.0191546,0.0486156,0.0323632,
42258, , , , 0.0191218,0.0589196,0.0325915,
42259, , , , 0.019065,0.0480769,0.0334588,
42260, , , , 0.0187271,0.04369,0.0326558,
42261, , , , 0.0193807,0.0342647,0.033295,
42262, , , , 0.019289,0.0457354,0.0325586,
42263, , , , 0.018751,0.0621433,0.0341425,
42264, , , , 0.0189496,0.0540554,0.0327537,
42265, , , , 0.0211022,0.048845,0.0218508,
42266, , , , 0.0318395,0.0458978,0.0312506,
42267, , , , 0.0319596,0.04564,0.0279115,
42268, , , , 0.0326456,0.0468254,0.0316208,
42269, , , , 0.0326517,0.061465,0.027024,
42270, , , , 0.0327271,0.0482431,0.0315019,
42271, , , , 0.0310074,0.0564646,0.0250565,
42272, , , , 0.0318916,0.0572218,0.0238368,
42273, , , , 0.0325358,0.0574781,0.0161875,
42274, , , , 0.0327568,0.0580674,0.0238155,
42275, , , , 0.0365384,0.0575121,0.0242423,
42276, , , , 0.0475139,0.0587492,0.0246916,
42277, , , , 0.0489393,0.0577457,0.0240801,
42278, , , , 0.0493735,0.0579029,0.0243046,
42279, , , , 0.0494071,0.0576315,0.0243144,
42280, , , , 0.07238,0.0575704,0.0239735,
42281, , , , 0.0766952,0.057889,0.0245802,
42282, , , , 0.0765183,0.0579863,0.0252859,
42283, , , , 0.0767921,0.0578629,0.0424955,
42284, , , , 0.0754465,0.0573231,0.0281684,
42285, , , , 0.0761878,0.0576916,0.0245977,
42286, , , , 0.0765655,0.0579047,0.0240167,
42287, , , , 0.0766754,0.0579792,0.0243444,
42288, , , , 0.077794,0.0575267,0.0233177,
42289, , , , 0.0825295,0.0576075,0.0188075,
42290, , , , 0.0770274,0.0581514,0.0235002,
42291, , , , 0.0788483,0.0577546,0.0219316,
42292, , , , 0.0829869,0.0571931,0.0178249,
42293, , , , 0.0832274,0.0572169,0.0181586,
42294, , , , 0.0836076,0.0578633,0.0174601,
42295, , , , 0.0810927,0.0570642,0.00944886,
42296, , , , 0.0826023,0.0576389,0.0149829,
42297, , , , 0.0799731,0.0582707,0.0234985,
42298, , , , 0.0798316,0.0578016,0.0205533,
42299, , , , 0.0805072,0.0582548,0.0167714,
42300, , , , 0.0797468,0.0577231,0.00972662,
42301, , , , 0.0797902,0.0644857,0.0112022,
42302, , , , 0.0824934,0.0591943,0.00778758,
42303, , , , 0.0862758,0.0638784,0.00652478,
42304, , , , 0.0909816,0.0670933,0.00672427,
42305, , , , 0.0864482,0.06824,0.00692372,
42306, , , , 0.0819595,0.0681749,0.00691317,
42307, , , , 0.0951877,0.0684223,0.00691164,
42308, , , , 0.0954699,0.0688589,0.00644479,
42309, , , , 0.0952642,0.0712201,0.00704244,
42310, , , , 0.0956626,0.0652359,0.00697451,
42311, , , , 0.0956065,0.0619134,0.00732554,
42312, , , , 0.0958723,0.060322,0.00677282,
42313, , , , 0.0958229,0.0608611,0.00781625,
42314, , , , 0.0954489,0.0606544,0.00719039,
42315, , , , 0.0958722,0.0602744,0.00714036,
42316, , , , 0.0954341,0.060245,0.00690143,
42317, , , , 0.103323,0.0616712,0.0142403,
42318, , , , 0.0947824,0.0598636,0.00719794,
42319, , , , 0.0910785,0.0598356,0.00447321,
42320, , , , 0.0949566,0.0603656,0.00660455,
42321, , , , 0.0958131,0.058471,0.00669909,
42322, , , , 0.09571,0.0600764,0.00678775,
42323, , , , 0.09502,0.0607669,0.00245115,
42324, , , , 0.0954302,0.0614878,0.00613795,
42325, , , , 0.0953152,0.0602458,0.00231293,
42326, , , , 0.095928,0.060624,0.000232957,
42327, , , , 0.0954799,0.0602741,0.000494706,
42328, , , , 0.0957575,0.0541061,0.000286185,
42329, , , , 0.0964781,0.0441384,0.000803333,
42330, , , , 0.0954333,0.0434224,0.000661139,
42331, , , , 0.0961366,0.0447009,0.000334474,
42332, , , , 0.0950787,0.0447002,0.000296513,
42333, , , , 0.0953163,0.0512303,0.000636405,
42334, , , , 0.0892604,0.0522169,0.000535677,
42335, , , , 0.0797947,0.0530429,0.000531037,
42336, , , , 0.0809488,0.0579369,0.00466,
42337, , , , 0.0789946,0.0706864,0.014638,
42338, , , , 0.0790294,0.0714508,0.0159527,
42339, , , , 0.0786095,0.0718557,0.0157139,
42340, , , , 0.0792566,0.0719314,0.0157299,
42341, , , , 0.0783795,0.0714256,0.0159261,
42342, , , , 0.089215,0.0713908,0.0156987,
42343, , , , 0.0950621,0.0708689,0.0155785,
42344, , , , 0.0887816,0.0715159,0.0160853,
42345, , , , 0.0975057,0.0716915,0.01682,
42346, , , , 0.101317,0.0714222,0.0166876,
42347, , , , 0.10594,0.0672891,0.0161522,
42348, , , , 0.106384,0.0700635,0.0169149,
42349, , , , 0.106873,0.0681916,0.0156173,
42350, , , , 0.106302,0.0799672,0.0145755,
42351, , , , 0.10441,0.0858206,0.01265,
42352, , , , 0.106438,0.0799095,0.0123915,
42353, , , , 0.106395,0.0802703,0.0167209,
42354, , , , 0.106748,0.0797415,0.0199881,
42355, , , , 0.107752,0.0797866,0.0177541,
42356, , , , 0.106534,0.0818364,0.0197949,
42357, , , , 0.110769,0.0800463,0.0204193,
42358, , , , 0.111536,0.0873213,0.0211279,
42359, , , , 0.111566,0.0774517,0.0205071,
42360, , , , 0.1138,0.0728435,0.0193828,
42361, , , , 0.115421,0.0720787,0.0197941,
42362, , , , 0.114983,0.0729535,0.020829,
42363, , , , 0.120034,0.0719967,0.0270448,
42364, , , , 0.120952,0.0723098,0.0224497,
42365, , , , 0.112542,0.0725494,0.0215429,
42366, , , , 0.110495,0.0719363,0.0215275,
42367, , , , 0.104519,0.0717977,0.0222478,
42368, , , , 0.093249,0.0724006,0.0216687,
42369, , , , 0.0957613,0.0715372,0.0218923,
42370, , , , 0.0968409,0.0720822,0.0214126,
42371, , , , 0.0978446,0.0720826,0.0245485,
42372, , , , 0.0972193,0.0718713,0.0363199,
42373, , , , 0.0980008,0.0719964,0.0263819,
42374, , , , 0.0972874,0.0724272,0.0261187,
42375, , , , 0.0979739,0.0650922,0.0264316,
42376, , , , 0.0972864,0.0671001,0.0273308,
42377, , , , 0.0942602,0.07723,0.0264379,
42378, , , , 0.09683,0.0820226,0.0264159,
42379, , , , 0.0958491,0.0825173,0.0270609,
42380, , , , 0.0992037,0.0826909,0.0259156,
42381, , , , 0.098211,0.0829367,0.0262323,
42382, , , , 0.0975053,0.0831081,0.0266264,
42383, , , , 0.0972152,0.087727,0.0262704,
42384, , , , 0.0985037,0.0841233,0.0261851,
42385, , , , 0.0982001,0.0828197,0.0223108,
42386, , , , 0.0967027,0.0825171,0.0185166,
42387, , , , 0.0970077,0.0825608,0.0177617,
42388, , , , 0.097767,0.0827687,0.018431,
42389, , , , 0.096047,0.0826337,0.0177653,
42390, , , , 0.103388,0.0828727,0.0180329,
42391, , , , 0.108574,0.0941458,0.0181516,
42392, , , , 0.109048,0.0917234,0.00819167,
42393, , , , 0.108691,0.0934588,0.0137148,
42394, , , , 0.114622,0.0962517,0.0162982,
42395, , , , 0.110789,0.0960953,0.0174997,
42396, , , , 0.0958727,0.0959039,0.0145325,
42397, , , , 0.0930917,0.0953313,0.0167334,
42398, , , , 0.0930694,0.0962151,0.0175674,
42399, , , , 0.0932315,0.0961629,0.00598402,
42400, , , , 0.0903244,0.106654,0.017619,
42401, , , , 0.10056,0.10151,0.0184006,
42402, , , , 0.108273,0.0966513,0.0180004,
42403, , , , 0.107787,0.0963492,0.0179808,
42404, , , , 0.108203,0.0964563,0.0167553,
42405, , , , 0.109067,0.0958237,0.0177784,
42406, , , , 0.108534,0.0960003,0.0175649,
42407, , , , 0.108512,0.0966713,0.017113,
42408, , , , 0.109209,0.0963701,0.0182955,
42409, , , , 0.108471,0.0958996,0.017809,
42410, , , , 0.108561,0.0956158,0.017454,
42411, , , , 0.109003,0.0961913,0.0179168,
42412, , , , 0.107339,0.095671,0.017488,
42413, , , , 0.107726,0.093529,0.0122395,
42414, , , , 0.10837,0.0950987,0.0101784,
42415, , , , 0.108617,0.0918899,0.0105656,
42416, , , , 0.108411,0.095888,0.00968149,
42417, , , , 0.108199,0.098787,0.0104424,
42418, , , , 0.107007,0.0996552,0.0152298,
42419, , , , 0.108306,0.0999748,0.0112521,
42420, , , , 0.108628,0.0995672,0.00932741,
42421, , , , 0.108657,0.0996766,0.0095331,
42422, , , , 0.108696,0.0990551,0.00969373,
42423, , , , 0.108457,0.0990151,0.0105252,
42424, , , , 0.108333,0.0995131,0.0171689,
42425, , , , 0.108909,0.100096,0.0207414,
42426, , , , 0.108059,0.0999199,0.021239,
42427, , , , 0.1071,0.0995464,0.02297,
42428, , , , 0.105173,0.0991193,0.0192921,
42429, , , , 0.0998041,0.0996672,0.0113275,
42430, , , , 0.0984349,0.099658,0.00972886,
42431, , , , 0.0980848,0.0993533,0.0132777,
42432, , , , 0.0980664,0.0996515,0.0116231,
42433, , , , 0.09864,0.101279,0.00997327,
42434, , , , 0.0974135,0.0999709,0.0101047,
42435, , , , 0.0937414,0.103252,0.00969482,
42436, , , , 0.0958459,0.100224,0.00345111,
42437, , , , 0.0888841,0.100813,0.0119278,
42438, , , , 0.0896962,0.100254,0.00745936,
42439, , , , 0.086458,0.0949464,0.00834162,
42440, , , , 0.0848705,0.0923577,0.00997458,
42441, , , , 0.0847932,0.0929466,0.0101572,
42442, , , , 0.0883035,0.0922872,0.00996314,
42443, , , , 0.0907019,0.0932302,0.0124145,
42444, , , , 0.101003,0.0922821,0.00995703,
42445, , , , 0.0997036,0.092225,0.0113126,
42446, , , , 0.0974899,0.0919423,0.0172363,
42447, , , , 0.100367,0.0923018,0.0182229,
42448, , , , 0.105024,0.0918178,0.0187647,
42449, , , , 0.10651,0.0925494,0.0127537,
42450, , , , 0.113852,0.0916413,0.0230364,
42451, , , , 0.115366,0.0926005,0.0256281,
42452, , , , 0.115512,0.0919156,0.0198249,
42453, , , , 0.115759,0.0925082,0.0205659,
42454, , , , 0.124471,0.0930849,0.0133581,
42455, , , , 0.115643,0.093077,0.0100235,
42456, , , , 0.115934,0.0928258,0.00915412,
42457, , , , 0.116341,0.0925742,0.00893186,
42458, , , , 0.115588,0.0928861,0.00915471,
42459, , , , 0.115761,0.095166,0.00830127,
42460, , , , 0.11592,0.0965312,0.00681976,
42461, , , , 0.116141,0.0777023,0.00832034,
42462, , , , 0.115938,0.0792186,0.00892449,
42463, , , , 0.11688,0.0879737,0.00848479,
42464, , , , 0.11981,0.0885308,0.00929082,
42465, , , , 0.118452,0.0853409,0.00651031,
42466, , , , 0.12157,0.0933607,0.00955264,
42467, , , , 0.119947,0.0889122,0.00804902,
42468, , , , 0.119791,0.0830552,0.0106243,
42469, , , , 0.122204,0.0847183,0.0112136,
42470, , , , 0.116793,0.0788962,0.011225,
42471, , , , 0.115578,0.077873,0.0114366,
42472, , , , 0.115231,0.0779139,0.00843497,
42473, , , , 0.116075,0.0775341,0.00819374,
42474, , , , 0.115127,0.0776313,0.0078695,
42475, , , , 0.115737,0.0770106,0.00771084,
42476, , , , 0.115728,0.0780297,0.0118938,
42477, , , , 0.116308,0.0772793,0.00802014,
42478, , , , 0.115208,0.0773562,0.00778305,
42479, , , , 0.116212,0.0853647,0.00850033,
42480, , , , 0.115585,0.083862,0.00752845,
42481, , , , 0.115911,0.0779028,0.00692009,
42482, , , , 0.115553,0.0776929,0.00822574,
42483, , , , 0.115658,0.0781083,0.00734287,
42484, , , , 0.115888,0.0834469,0.00730886,
42485, , , , 0.116288,0.098624,0.00169767,
42486, , , , 0.116307,0.101165,0.000445999,
42487, , , , 0.116199,0.107571,0.000598104,
42488, , , , 0.11624,0.108661,0.00330248,
42489, , , , 0.115803,0.10803,0.000568252,
42490, , , , 0.115355,0.108863,0.000488821,
42491, , , , 0.115166,0.108747,0.000209117,
42492, , , , 0.116583,0.107927,0.000316462,
42493, , , , 0.121169,0.10857,0.000429621,
42494, , , , 0.123857,0.108314,0.000469676,
42495, , , , 0.117474,0.10852,0.000162166,
42496, , , , 0.115605,0.107833,0.000392145,
42497, , , , 0.11599,0.107611,0.000317025,
42498, , , , 0.115156,0.108608,0.00143128,
42499, , , , 0.11597,0.108509,0.000425864,
42500, , , , 0.116616,0.10837,0.000561776,
42501, , , , 0.116044,0.108586,0.000286668,
42502, , , , 0.115717,0.108711,9.18311e-05,
42503, , , , 0.107726,0.109942,0.000497456,
42504, , , , 0.102984,0.108678,0.000430967,
42505, , , , 0.0944525,0.109118,0.000754112,
42506, , , , 0.100438,0.114672,0.000657001,
42507, , , , 0.101516,0.118409,0.000126095,
42508, , , , 0.101089,0.118568,0.000442824,
42509, , , , 0.102381,0.120225,0.000840539,
42510, , , , 0.101393,0.126256,0.000359362,
42511, , , , 0.0995062,0.120449,0.000525205,
42512, , , , 0.108949,0.119002,0.00130397,
42513, , , , 0.11266,0.116721,0.000542364,
42514, , , , 0.112324,0.108803,0.000745682,
42515, , , , 0.110432,0.119669,0.00183967,
42516, , , , 0.113462,0.114092,0.00852744,
42517, , , , 0.119817,0.111989,0.00331925,
42518, , , , 0.126346,0.11961,0.00114216,
42519, , , , 0.129421,0.128168,0.000137414,
42520, , , , 0.12669,0.126639,0.000659984,
42521, , , , 0.127349,0.124108,0.000503547,
42522, , , , 0.124105,0.124399,0.000809664,
42523, , , , 0.118291,0.124301,0.000868556,
42524, , , , 0.118236,0.1263,0.00304915,
42525, , , , 0.117355,0.139118,0.00104734,
42526, , , , 0.11632,0.129395,0.00038258,
42527, , , , 0.116402,0.124667,0.000611945,
42528, , , , 0.117621,0.124549,0.000648274,
42529, , , , 0.116872,0.123809,0.00042158,
42530, , , , 0.116814,0.124301,0.000190811,
42531, , , , 0.109707,0.124455,0.000679271,
42532, , , , 0.114038,0.124771,0.000225783,
42533, , , , 0.114292,0.124787,0.000397426,
42534, , , , 0.110819,0.124369,0.00069551,
42535, , , , 0.109486,0.127001,0.00037275,
42536, , , , 0.111212,0.122385,0.000459449,
42537, , , , 0.113373,0.117823,0.000428651,
42538, , , , 0.107145,0.115259,0.00347464,
42539, , , , 0.108801,0.110769,0.000688817,
42540, , , , 0.109627,0.112179,0.000596414,
42541, , , , 0.109103,0.111313,0.000651615,
42542, , , , 0.109285,0.123706,0.000584134,
42543, , , , 0.109304,0.126246,0.000239672,
42544, , , , 0.109667,0.126325,0.000606573,
42545, , , , 0.109644,0.120637,0.000255392,
42546, , , , 0.109803,0.120554,0.000697791,
42547, , , , 0.109616,0.117664,0.00942981,
42548, , , , 0.109168,0.116215,0.0146378,
42549, , , , 0.109196,0.116199,0.0017383,
42550, , , , 0.109845,0.112637,0.00252003,
42551, , , , 0.110409,0.116178,0.00302653,
42552, , , , 0.108555,0.116249,0.0118179,
42553, , , , 0.109199,0.112981,0.00188755,
42554, , , , 0.109014,0.112055,0.00323084,
42555, , , , 0.109505,0.111856,0.00503711,
42556, , , , 0.109366,0.111863,0.0172611,
42557, , , , 0.109703,0.108303,0.0189105,
42558, , , , 0.108772,0.113548,0.0180201,
42559, , , , 0.108891,0.115446,0.0215612,
42560, , , , 0.109102,0.112118,0.0228387,
42561, , , , 0.109987,0.106276,0.0226089,
42562, , , , 0.109617,0.105765,0.0254544,
42563, , , , 0.109978,0.105622,0.0227105,
42564, , , , 0.109728,0.104697,0.0227489,
42565, , , , 0.108915,0.104601,0.0233885,
42566, , , , 0.109612,0.105482,0.0244908,
42567, , , , 0.109885,0.10623,0.0301851,
42568, , , , 0.103178,0.104069,0.0302292,
42569, , , , 0.108539,0.105373,0.0383915,
42570, , , , 0.108442,0.105365,0.040204,
42571, , , , 0.108127,0.105376,0.0396522,
42572, , , , 0.109374,0.105939,0.0403411,
42573, , , , 0.109333,0.105188,0.0399548,
42574, , , , 0.109674,0.10482,0.0402352,
42575, , , , 0.10951,0.115368,0.0398479,
42576, , , , 0.109936,0.115993,0.0402022,
42577, , , , 0.10896,0.116401,0.0400865,
42578, , , , 0.109142,0.11463,0.0351938,
42579, , , , 0.109876,0.114643,0.024408,
42580, , , , 0.108842,0.113076,0.0269904,
42581, , , , 0.108748,0.115004,0.0242676,
42582, , , , 0.108977,0.116414,0.0203448,
42583, , , , 0.109601,0.106977,0.016695,
42584, , , , 0.109405,0.0999672,0.0144978,
42585, , , , 0.109742,0.100713,0.0132581,
42586, , , , 0.109455,0.100316,0.0140734,
42587, , , , 0.109956,0.100358,0.0130503,
42588, , , , 0.109925,0.100484,0.0132791,
42589, , , , 0.119077,0.100396,0.0129435,
42590, , , , 0.125182,0.100357,0.00674513,
42591, , , , 0.125012,0.0959485,0.00454917,
42592, , , , 0.125189,0.104955,0.00957138,
42593, , , , 0.124872,0.110799,0.0127153,
42594, , , , 0.125745,0.113607,0.0131695,
42595, , , , 0.116657,0.112848,0.0146187,
42596, , , , 0.125674,0.114269,0.0165381,
42597, , , , 0.143602,0.108277,0.0251255,
42598, , , , 0.141878,0.109473,0.0249365,
42599, , , , 0.147939,0.108507,0.0284622,
42600, , , , 0.148464,0.107269,0.0274245,
42601, , , , 0.147852,0.10807,0.0241879,
42602, , , , 0.147883,0.107247,0.0268176,
42603, , , , 0.147954,0.108667,0.00722035,
42604, , , , 0.147677,0.103041,0.00992952,
42605, , , , 0.1494,0.106161,0.0222063,
42606, , , , 0.152944,0.106441,0.031504,
42607, , , , 0.153511,0.105877,0.0334295,
42608, , , , 0.154536,0.106931,0.0368069,
42609, , , , 0.154678,0.107805,0.0367158,
42610, , , , 0.154746,0.110017,0.0356451,
42611, , , , 0.154703,0.110821,0.0360392,
42612, , , , 0.154921,0.11165,0.0364976,
42613, , , , 0.154677,0.107024,0.0371964,
42614, , , , 0.155158,0.106787,0.036484,
42615, , , , 0.154304,0.106696,0.0358078,
42616, , , , 0.154545,0.107199,0.0370562,
42617, , , , 0.154603,0.114764,0.0367909,
42618, , , , 0.154008,0.116804,0.0322935,
42619, , , , 0.155733,0.117872,0.0238673,
42620, , , , 0.156711,0.117964,0.0210593,
42621, , , , 0.168285,0.117321,0.0219924,
42622, , , , 0.169038,0.118956,0.0217973,
42623, , , , 0.168771,0.117948,0.0224076,
42624, , , , 0.17565,0.118797,0.0213362,
42625, , , , 0.170797,0.117391,0.0263845,
42626, , , , 0.171152,0.117798,0.0247277,
42627, , , , 0.169709,0.123675,0.021396,
42628, , , , 0.169611,0.126357,0.0220735,
42629, , , , 0.174527,0.129999,0.0214333,
42630, , , , 0.173181,0.133611,0.0227226,
42631, , , , 0.169357,0.131425,0.0270734,
42632, , , , 0.167842,0.128861,0.0273228,
42633, , , , 0.16857,0.136509,0.0288746,
42634, , , , 0.16881,0.13099,0.0295749,
42635, , , , 0.169722,0.126908,0.0281249,
42636, , , , 0.172917,0.127852,0.0293479,
42637, , , , 0.170595,0.129551,0.0321211,
42638, , , , 0.169231,0.131898,0.0323917,
42639, , , , 0.170438,0.130923,0.0324105,
42640, , , , 0.170494,0.129311,0.0297142,
42641, , , , 0.168869,0.135859,0.0300238,
42642, , , , 0.169524,0.143867,0.0293629,
42643, , , , 0.169899,0.138882,0.027398,
42644, , , , 0.169782,0.138609,0.0282912,
42645, , , , 0.177375,0.138431,0.0291808,
42646, , , , 0.175296,0.135794,0.0277569,
42647, , , , 0.173512,0.135372,0.0287264,
42648, , , , 0.169359,0.138781,0.0292963,
42649, , , , 0.169771,0.138848,0.0292466,
42650, , , , 0.171483,0.136993,0.032546,
42651, , , , 0.17521,0.135416,0.0288636,
42652, , , , 0.183876,0.13379,0.029573,
42653, , , , 0.182202,0.133188,0.0296316,
42654, , , , 0.182054,0.133299,0.0294997,
42655, , , , 0.182232,0.138521,0.0292592,
42656, , , , 0.182588,0.149827,0.0292675,
42657, , , , 0.182894,0.145353,0.0288219,
42658, , , , 0.182874,0.14967,0.0282233,
42659, , , , 0.182894,0.151133,0.0281414,
42660, , , , 0.183144,0.151678,0.0291593,
42661, , , , 0.183168,0.150459,0.0278484,
42662, , , , 0.183217,0.152724,0.0281308,
42663, , , , 0.182973,0.152219,0.0316249,
42664, , , , 0.176797,0.152811,0.0327743,
42665, , , , 0.175543,0.152801,0.033971,
42666, , , , 0.172007,0.152839,0.0341922,
42667, , , , 0.17417,0.162001,0.0330361,
42668, , , , 0.172312,0.157916,0.0334952,
42669, , , , 0.170865,0.155699,0.0337702,
42670, , , , 0.1758,0.158144,0.0296757,
42671, , , , 0.178198,0.15883,0.0335089,
42672, , , , 0.179601,0.156502,0.0326855,
42673, , , , 0.178594,0.158236,0.0333475,
42674, , , , 0.177871,0.158547,0.0335398,
42675, , , , 0.177534,0.155997,0.0332403,
42676, , , , 0.17865,0.153819,0.033427,
42677, , , , 0.178109,0.158942,0.0334329,
42678, , , , 0.178067,0.15875,0.0337103,
42679, , , , 0.17832,0.158889,0.033356,
42680, , , , 0.178024,0.158702,0.0333665,
42681, , , , 0.1782,0.158822,0.0335994,
42682, , , , 0.172423,0.158641,0.0335223,
42683, , , , 0.175214,0.154945,0.0334684,
42684, , , , 0.177621,0.149448,0.0363988,
42685, , , , 0.177337,0.147381,0.0331366,
42686, , , , 0.177795,0.146698,0.0333818,
42687, , , , 0.182209,0.143195,0.0346633,
42688, , , , 0.178636,0.143333,0.0386235,
42689, , , , 0.187792,0.143054,0.0392726,
42690, , , , 0.185179,0.142936,0.0389545,
42691, , , , 0.187669,0.142385,0.0391718,
42692, , , , 0.187039,0.142099,0.0399651,
42693, , , , 0.190934,0.148881,0.0482639,
42694, , , , 0.191438,0.146994,0.0455711,
42695, , , , 0.190931,0.151949,0.0513913,
42696, , , , 0.191058,0.152846,0.0540655,
42697, , , , 0.191003,0.161254,0.054162,
42698, , , , 0.192168,0.147271,0.0542215,
42699, , , , 0.191212,0.139089,0.0544174,
42700, , , , 0.186788,0.134065,0.0547259,
42701, , , , 0.183905,0.137437,0.054553,
42702, , , , 0.177247,0.130969,0.0547055,
42703, , , , 0.177125,0.135123,0.0569877,
42704, , , , 0.177716,0.132367,0.0584673,
42705, , , , 0.177937,0.139038,0.0606568,
42706, , , , 0.173304,0.133531,0.0544836,
42707, , , , 0.17612,0.129026,0.0576302,
42708, , , , 0.177045,0.124614,0.0608874,
42709, , , , 0.179009,0.121008,0.0613666,
42710, , , , 0.177614,0.12118,0.0678537,
42711, , , , 0.177499,0.122575,0.0705359,
42712, , , , 0.177133,0.120378,0.0728886,
42713, , , , 0.177458,0.120069,0.0721764,
42714, , , , 0.178082,0.120173,0.0729117,
42715, , , , 0.178168,0.120207,0.0721227,
42716, , , , 0.177371,0.120134,0.0727969,
42717, , , , 0.171241,0.119917,0.073077,
